,first_response_time,followers,prev_pullreqs,prior_review_num,social_strength,asserts_per_kloc,integrator_availability,open_pr_num,perc_external_contribs,project_age,requester_succ_rate,sloc,team_size,test_cases_per_kloc,test_lines_per_kloc,ci_latency,description_length,num_code_comments,num_code_comments_con,num_comments,num_comments_con,num_participants,part_num_code,churn_addition_open,churn_deletion_open,commits_on_files_touched_open,files_changed_open,num_commits_open,src_churn_open,test_churn_open,churn_addition_close,churn_deletion_close,commits_on_files_touched_close,files_changed_close,num_commits_close,src_churn_close,test_churn_close,churn_addition_change,churn_deletion_change,commits_on_files_touched_change,files_changed_change,num_commits_change,src_churn_change,test_churn_change,lifetime_minutes
churn_deletion_close,0.10292378512250817,-0.0037511804670389854,0.06071296325183036,-0.011872466146146636,0.15708129257618142,0.058157038182031114,-0.04858579691337999,0.013182795709091134,-0.09063994683470182,-0.013909993588501476,0.03318834519209891,0.15721260281943747,0.06090925638087823,0.020865246859946517,0.050924534143264005,0.048012569034280896,0.07826868845773907,0.3051567341326275,0.2639675741336977,0.23810806972754728,0.23640670808579456,0.20760429284943469,0.29705014956170667,0.7524341149968692,0.9186413443446739,0.25084014408652805,0.5683840771721647,0.4315356912594168,0.7853927645764736,0.4038451620562694,0.7932958136246898,1.0,0.2765582908735439,0.6181675805906682,0.5402569713551836,0.8275890048450961,0.4455587667435935,0.45626674453650984,0.4880128441135729,0.22490945715320404,0.3190917840486042,0.3732026002305542,0.45159619120751726,0.3111446077647448,0.1692006129887049
commits_on_files_touched_close,-0.023513547401447597,0.029682166290245973,0.19070607229371328,0.06713847103960073,0.22033640184465964,-0.0035157223979539313,-0.1019037392915764,-0.042788932145533955,-0.17169030679057762,-0.1731390027498078,0.08579686553960021,0.028601359154522457,0.08808313873374311,-0.004534951091345703,-0.007826796136015906,0.0324581623019641,0.0147545382019398,0.10914091832896244,0.10329376015044334,0.04204991218239796,0.06268781504322352,0.0289339915387035,0.1062088809543164,0.21217317862630644,0.25917371257230615,0.9384475351846375,0.34535766749516333,0.2316635147068153,0.2291623888276463,0.1276155223255738,0.2317150062397519,0.2765582908735439,1.0,0.3700516103604508,0.26288497517821685,0.2486079098079997,0.14850797122418688,0.16438118544937283,0.16648938639648317,0.28357764372750804,0.16845790826007248,0.16456061553250442,0.16687389647227951,0.1238694338113419,-0.05040102648657293
files_changed_close,0.1069900871146109,-0.023431975504214622,0.09005774893133077,-0.03047332394716816,0.15934353282283775,0.03277512744343099,-0.03804477112264853,-0.04187150953406704,-0.11648941083262349,-0.05273974569251719,0.06270611333537839,0.08005309635651724,0.017485959685497758,0.022667106761369644,0.03357511010204897,0.027775186525199908,0.029769922048984487,0.27101304357222555,0.2343961532583264,0.19154340744118542,0.2072374611542187,0.1586377769033089,0.2618446653653593,0.6294017290081826,0.5479451579361447,0.3340445491631472,0.9277898125721987,0.49031851073397176,0.6125181616375159,0.41735272647871535,0.6696319325219254,0.6181675805906682,0.3700516103604508,1.0,0.5818703131663592,0.6505939818030739,0.4584105530000431,0.36656442145632095,0.3633470732355894,0.27480450337661205,0.4159386798870981,0.36458448953950434,0.35773325934475336,0.2924232890345135,0.13484671230248313
num_commits_close,0.14736716184637888,-0.025031976129083863,-0.0021281226215960135,-0.01766924069950227,0.10423933326397213,0.042837033795293064,-0.030017358432746298,0.03101133702492875,-0.04580707039139672,-0.005062743668403986,0.021064683868248238,0.035892430828317244,0.0458263834778138,0.029371973274132733,0.033631715888274856,0.07887550041783445,0.09168327053987217,0.414240176250703,0.3440192745379819,0.3513676928056391,0.35558390550815144,0.31342588926577025,0.40755329773838256,0.49015488539398117,0.41360198099383827,0.21538179887909728,0.48526599459161657,0.7633881736210111,0.4654661314058972,0.2732759320637537,0.5556716828884289,0.5402569713551836,0.26288497517821685,0.5818703131663592,1.0,0.5304491433044501,0.33892008124733763,0.6030320618765943,0.5984677290404504,0.3476142434706098,0.5051054429256383,0.6745807578214127,0.5849280193409083,0.3789407273443477,0.28756479755637204
src_churn_close,0.12384898797375152,-0.021360248115370767,0.02411227130343527,-0.035413813191737684,0.14053562251777849,-0.006132308372068167,-0.031571334745502694,-0.014954793638543558,-0.07856909232737068,-0.042864427882631874,0.028789192040279403,0.1584406476778022,0.03207785433935505,-0.035119433726271895,-0.026820885983715344,0.019011771739365448,0.07544478290959289,0.31587997381015603,0.26922058159900614,0.24555833997905283,0.24410328097284023,0.2135981590410182,0.3069718650839376,0.8654270994506863,0.7478331888658586,0.22299246038007853,0.6035233873309913,0.43607089361464524,0.9580231230775744,0.28161940002255575,0.9035292545364803,0.8275890048450961,0.2486079098079997,0.6505939818030739,0.5304491433044501,1.0,0.3188797532279671,0.4417673683664915,0.44207908468711915,0.2109981054966284,0.31732899540437326,0.35087421645763645,0.47304653079059583,0.2333096402252306,0.18890945738257817
test_churn_close,0.057678106988446165,0.0531462322790184,0.041618193497095904,-0.0017807118710527453,0.09920149133629177,0.3044797302829116,-0.036338295548839224,0.06497573970241026,-0.06104822114039768,0.04718431593207517,0.0025269442072667833,0.07602635503017725,0.08378755608574447,0.22674390901019936,0.3321035419933176,0.15064046927011812,0.10031173469366508,0.24929144454950686,0.2234205594870291,0.2243857597432685,0.21520562871092158,0.2030287855618241,0.24343643383281668,0.49468360959324503,0.3957752128399207,0.1271200123985052,0.41926058763815066,0.27871783849823145,0.29743165820512557,0.9319188586412184,0.5257648652701205,0.4455587667435935,0.14850797122418688,0.4584105530000431,0.33892008124733763,0.3188797532279671,1.0,0.29265554484802736,0.2837240432283409,0.17198057217828117,0.24711556248873492,0.23807253735807818,0.21261143353255596,0.5482687494869347,0.16421181187184455
churn_addition_change,0.13513738955172067,-0.010489998483586754,-0.0402948594182652,-0.009712155408482172,0.06713885064723653,0.06149894625512117,-0.017584652201564816,0.04152286769777622,-0.0028579244980834312,-0.0037091234189578796,-0.006114320031419164,0.05508903040322123,0.05207763382296355,0.03257890944852561,0.04998228262914733,0.07897180827523965,0.1308704650043256,0.42853255982059196,0.358309565141502,0.37731950539025577,0.36474541135865585,0.3387510477194976,0.4201183106670519,0.31999447228913047,0.22761339594107863,0.05957527573446707,0.19279964131981803,0.1566029610981225,0.29748075354160364,0.1630351861689564,0.47151367296515007,0.45626674453650984,0.16438118544937283,0.36656442145632095,0.6030320618765943,0.4417673683664915,0.29265554484802736,1.0,0.9383020373805324,0.5284846447491915,0.7202084485397089,0.8879763975568793,0.9385186461137954,0.5963153704195786,0.3275347288123491
churn_deletion_change,0.13083008141980595,-0.014513578143078696,-0.03463593735066051,-0.008585726461108965,0.06944394150669629,0.05794576723031796,-0.01881620196765684,0.04066299599783534,-0.003675800061781694,-0.003932955615685779,-0.00267971642311289,0.0548027589498287,0.05264128521906272,0.03001545814083956,0.04632301506285555,0.07706970757047851,0.12613039364104356,0.4323876618595351,0.36067238377112093,0.3712596833556181,0.35770220307593,0.3320408464430415,0.42369699476654565,0.3248691801441949,0.24544581410629052,0.07031976290290612,0.20370298425979583,0.16631885574689714,0.3058154362742742,0.16656540715795523,0.4581929210830949,0.4880128441135729,0.16648938639648317,0.3633470732355894,0.5984677290404504,0.44207908468711915,0.2837240432283409,0.9383020373805324,1.0,0.5023152937165247,0.6850272542656198,0.8690890152558981,0.92325755005223,0.5736328156956538,0.3179390148176543
commits_on_files_touched_change,0.07258986701501205,0.02084464205065099,0.011748626441303277,0.006879738917131435,0.07793418562743203,0.04466452163429798,-0.028163543809349115,0.014083705240342108,-0.035284786503439934,-0.04046931870365763,0.006706649881731262,0.026159430014888675,0.04062864296071915,0.027949013168393134,0.03255556858984388,0.05125087189451371,0.06837586006190917,0.20637132524323407,0.18472888942626983,0.1986212443261334,0.1996581022600661,0.17706699460008926,0.20141136570273177,0.08423465767711101,0.06343116766576096,0.04936595011710218,0.05586094470643431,0.043200809645409025,0.08256704374377402,0.04466926192324468,0.21750612775244454,0.22490945715320404,0.28357764372750804,0.27480450337661205,0.3476142434706098,0.2109981054966284,0.17198057217828117,0.5284846447491915,0.5023152937165247,1.0,0.723424026837937,0.5540756277248067,0.5103426880082502,0.3853598559502575,0.18331414165332202
files_changed_change,0.12481337632801384,-0.0018695147564087512,-0.01670499575795985,-0.01444555300478803,0.06246788940612288,0.04155735941919103,-0.013025785684910602,0.012791496325182658,-0.019366520184902748,-0.022567946280964514,0.001701007545126657,0.020536343363059952,0.02636887946761072,0.028484807763931558,0.03290812220816951,0.05172163505339281,0.08372635522679192,0.3057771449346306,0.2645469492685305,0.2844940034014156,0.2834809653091055,0.2505527778720283,0.2966563407487198,0.18970612617366833,0.11155743806624373,0.015766558442214355,0.16334589518837475,0.10734744031477954,0.18028010031292574,0.0997623174548414,0.33482718357757996,0.3190917840486042,0.16845790826007248,0.4159386798870981,0.5051054429256383,0.31732899540437326,0.24711556248873492,0.7202084485397089,0.6850272542656198,0.723424026837937,1.0,0.7651126710789586,0.6884548187435792,0.5207813003220073,0.27169932548446535
num_commits_change,0.14467355279100316,-0.017309534181960663,-0.043054210676575194,-0.00487174240260847,0.06180234253559136,0.04685880128394409,-0.015899484575603567,0.044047966966195715,0.008832347670061304,-0.002492860220572316,-0.005695545176496941,0.023335938373894152,0.04766704606870429,0.027051076238005557,0.034271740098816304,0.08236890315312599,0.12162463008998502,0.43276420374240115,0.35676860449869896,0.38437229746488827,0.3725508960089818,0.34705898038289806,0.42582200052044994,0.23799199906922971,0.16087668931091367,0.05224012487847092,0.17867871194654322,0.15767852081060316,0.22223455841690223,0.12323102749295652,0.3689482201809389,0.3732026002305542,0.16456061553250442,0.36458448953950434,0.6745807578214127,0.35087421645763645,0.23807253735807818,0.8879763975568793,0.8690890152558981,0.5540756277248067,0.7651126710789586,1.0,0.8591142586680841,0.5311112553230011,0.340570941570952
src_churn_change,0.1321323840964671,-0.013737604185473151,-0.04053212653288606,-0.01228832295814406,0.06609288179372619,0.03224692253068309,-0.015292464598460995,0.03244338675387066,-0.0031075737990254333,-0.011984748891890338,-0.0035818972988930654,0.054897559147208806,0.044705148421335154,0.008156574086948401,0.015831312360647165,0.06419874153729455,0.12443758447337662,0.4197126585309234,0.3509566629395363,0.36353843860910334,0.35194869373575555,0.3253924203798,0.4111525504523157,0.31117064276091577,0.22602111926218377,0.06386995723590562,0.19360246441439832,0.15426316578417715,0.32144731917633956,0.11290011126823393,0.45165053884268896,0.45159619120751726,0.16687389647227951,0.35773325934475336,0.5849280193409083,0.47304653079059583,0.21261143353255596,0.9385186461137954,0.92325755005223,0.5103426880082502,0.6884548187435792,0.8591142586680841,1.0,0.447512128119215,0.31642675369640383
test_churn_change,0.07779462886595383,0.01660444044523765,-0.011119027319923803,0.0015014781719371328,0.04780460262572113,0.16893730985182612,-0.01627792024555345,0.049220706842006544,-0.011371119495807859,0.021807836006395364,-0.00969436355569324,0.034760378566737415,0.05189349272242199,0.11981412495076231,0.17152216175723997,0.10491428945338405,0.09922311947718183,0.3001464552552731,0.26927810102288324,0.266761914943294,0.2619985120740789,0.23693766973094152,0.2919890891890175,0.23242381368994974,0.17254592324633544,0.055523165714091736,0.17017424219415703,0.13155246706745888,0.16226353617088463,0.33947234907845086,0.32871243729483524,0.3111446077647448,0.1238694338113419,0.2924232890345135,0.3789407273443477,0.2333096402252306,0.5482687494869347,0.5963153704195786,0.5736328156956538,0.3853598559502575,0.5207813003220073,0.5311112553230011,0.447512128119215,1.0,0.22170568276123673
lifetime_minutes,0.4184226677073899,0.011829615368278902,-0.1763315780524218,0.041433245726963344,-0.11117223596025162,0.10088298073269358,0.07449745026522453,0.24798579147753125,0.12698743539720916,0.154892513613901,-0.1324170632089374,0.0777730029739317,0.11774086846900635,0.06751012075426176,0.09880311016695822,0.2498743316616856,0.32005662284473707,0.3340507772848051,0.2769294410176455,0.5049767996000428,0.4315414930960528,0.4942160438783642,0.33157690862963757,0.17104182417809313,0.0894507114659353,-0.08323776051019001,0.07656558049260423,0.1426335511833968,0.1463648043212362,0.11949157878337799,0.21504465781149953,0.1692006129887049,-0.05040102648657293,0.13484671230248313,0.28756479755637204,0.18890945738257817,0.16421181187184455,0.3275347288123491,0.3179390148176543,0.18331414165332202,0.27169932548446535,0.340570941570952,0.31642675369640383,0.22170568276123673,1.0
